DEPTH,Gamma Ray (GR),Deep Resisitivity (RT),Medium Resistivity (RM),Shallow Resistivity (RS),Density (RHOB),Neutron Porosity (NPHI),Total Porosity (PHIT),Effective Porosity (PHIE),Clay Volume (VCL),Permeability (Perm),Water Saturation (SW),Labels
3644.646,104.8689,2.0229,1.9624,1.9919,2.5412,0.324,0.1304,0.0459,0.6815,0.0003,1.0,1
3644.7984,98.5275,1.9412,1.8649,1.9033,2.5299,0.3335,0.138,0.0521,0.6787,0.0005,1.0,1
3644.9508,97.117,1.8749,1.8001,1.8909,2.5363,0.3316,0.1346,0.0492,0.6803,0.0004,1.0,1
3645.1032,96.4261,2.0439,1.9652,2.0906,2.5582,0.3246,0.1229,0.0425,0.6662,0.0002,1.0,1
3645.2556,97.5809,2.0308,1.9542,2.0549,2.5537,0.3271,0.1255,0.056,0.6005,0.0015,1.0,1
3645.408,95.2373,1.6387,1.5731,1.6144,2.5587,0.3286,0.1237,0.0439,0.6618,0.0003,1.0,1
3645.5604,96.1501,2.0152,1.9367,1.987,2.5691,0.3267,0.1185,0.0393,0.6653,0.0002,1.0,1
3645.7128,99.0294,1.9692,1.9051,1.97,2.5647,0.3234,0.1196,0.0343,0.7033,0.0001,1.0,1
3645.8652,102.6908,1.953,1.8891,1.945,2.5617,0.3284,0.1223,0.0502,0.6183,0.0008,1.0,1
3646.0176,101.4308,2.1482,2.0691,2.0937,2.5655,0.3309,0.1211,0.0429,0.6558,0.0003,1.0,1
3646.17,94.9893,1.9568,1.8755,1.886,2.5128,0.3477,0.1493,0.077,0.5895,0.0058,1.0,1
3646.3224,89.7507,1.5528,1.4794,1.4984,2.4891,0.3536,0.1616,0.0835,0.6057,0.0066,1.0,1
3646.4748,89.5658,1.4588,1.3875,1.3971,2.5157,0.3605,0.1512,0.0743,0.6107,0.004,1.0,1
3646.6272,96.1309,1.9402,1.8354,1.84,2.5235,0.3492,0.1448,0.06,0.6628,0.001,1.0,1
3646.7796,99.8676,2.0625,1.9391,1.9463,2.5379,0.3378,0.1354,0.05,0.6793,0.0004,1.0,1
3646.932,98.2412,2.0615,1.9331,1.9058,2.535,0.3247,0.1335,0.0495,0.6731,0.0004,1.0,1
3647.0844,97.275,2.1622,2.0193,1.9729,2.5445,0.3219,0.1284,0.0486,0.6553,0.0005,1.0,1
3647.2368,96.4808,2.2106,2.0692,2.0343,2.546,0.3211,0.1275,0.0443,0.6776,0.0003,1.0,1
3647.3892,99.2904,2.268,2.1203,2.09,2.5522,0.324,0.1255,0.0396,0.697,0.0001,1.0,1
3647.5416,98.1567,2.2486,2.0952,2.0807,2.5457,0.3201,0.1275,0.0459,0.6672,0.0003,1.0,1
3647.694,99.4124,2.229,2.0613,2.0663,2.5525,0.3146,0.123,0.0408,0.6777,0.0002,1.0,1
3647.8464,100.3869,2.2472,2.0769,2.0958,2.5723,0.3084,0.1124,0.0305,0.6924,0.0001,1.0,1
3647.9988,101.868,2.3656,2.1918,2.2191,2.5914,0.3016,0.102,0.0298,0.6459,0.0001,1.0,1
3648.1512,99.7575,2.3815,2.2206,2.2421,2.5829,0.3038,0.1065,0.0341,0.6406,0.0001,1.0,1
3648.3036,95.5734,2.1369,2.0296,2.0108,2.5888,0.3091,0.1051,0.0323,0.645,0.0001,1.0,1
3648.456,90.8136,2.1987,2.1244,2.0834,2.5782,0.3222,0.1132,0.0366,0.6567,0.0002,1.0,1
3648.6084,89.5221,2.3049,2.2455,2.2353,2.5733,0.3246,0.116,0.0332,0.6922,0.0001,1.0,1
3648.7608,92.6019,2.4987,2.4443,2.4668,2.5684,0.3221,0.1176,0.0364,0.6796,0.0001,1.0,1
3648.9132,94.0125,2.3172,2.2654,2.3257,2.5729,0.3222,0.1156,0.0381,0.6592,0.0002,1.0,1
3649.0656,96.0841,2.0503,2.0127,2.1031,2.5615,0.3294,0.1226,0.0375,0.6965,0.0001,1.0,1
3649.218,91.7748,1.9817,1.9436,2.0461,2.5519,0.3421,0.1301,0.0402,0.7162,0.0001,1.0,1
3649.3704,95.2321,1.6944,1.6712,1.782,2.5302,0.3428,0.1401,0.0488,0.7093,0.0003,1.0,1
3649.5228,96.0052,1.8357,1.7797,1.8554,2.529,0.3395,0.1398,0.0552,0.6684,0.0007,1.0,1
3649.6752,96.7399,1.6508,1.6085,1.6806,2.5072,0.3446,0.1511,0.0684,0.642,0.002,1.0,1
3649.8276,98.9823,1.5909,1.5917,1.7174,2.5315,0.3483,0.1409,0.0628,0.6298,0.0017,1.0,1
3649.98,98.3643,2.0169,2.0393,2.1925,2.5597,0.3383,0.1256,0.046,0.6579,0.0004,1.0,1
3650.1324,100.7482,2.0738,2.1308,2.2427,2.5586,0.3294,0.1239,0.0444,0.6598,0.0003,1.0,1
3650.2848,97.9362,1.9873,2.0687,2.063,2.5664,0.3321,0.121,0.0415,0.6642,0.0002,1.0,1
3650.4372,96.6608,1.9276,2.0343,1.9449,2.5705,0.3368,0.1203,0.0399,0.6708,0.0002,1.0,1
3650.5896,96.8996,1.9837,2.1166,1.9992,2.5782,0.3355,0.1165,0.0407,0.6475,0.0003,1.0,1
3650.742,92.4465,1.9527,2.0799,1.9611,2.5571,0.3239,0.1232,0.0526,0.6091,0.0011,1.0,1
3650.8944,91.5602,1.8059,1.8816,1.8339,2.542,0.3281,0.1311,0.0554,0.6282,0.001,1.0,1
3651.0468,91.6129,1.8338,1.8773,1.9378,2.5815,0.3228,0.1118,0.0349,0.6613,0.0001,1.0,1
3651.1992,92.9247,2.0241,2.0542,2.1789,2.5821,0.3273,0.1127,0.037,0.6521,0.0002,1.0,1
3651.3516,93.5787,1.9461,1.9517,2.0519,2.5458,0.3277,0.1293,0.0498,0.6521,0.0005,1.0,1
3651.504,92.5564,1.9343,1.9389,2.0254,2.5306,0.3346,0.1379,0.0563,0.6535,0.0008,1.0,1
3651.6564,94.7428,1.683,1.6391,1.6932,2.5184,0.339,0.1446,0.0641,0.6382,0.0016,1.0,1
3651.8088,99.7324,1.6795,1.649,1.7699,2.5242,0.3391,0.142,0.0566,0.6697,0.0007,1.0,1
3651.9612,98.6075,1.7101,1.6791,1.8063,2.5256,0.3377,0.141,0.0534,0.6845,0.0005,1.0,1
3652.1136,95.8347,1.8564,1.8293,1.967,2.5364,0.3363,0.1357,0.0516,0.6709,0.0005,1.0,1
3652.266,96.1556,1.8738,1.8472,1.9063,2.5322,0.342,0.1391,0.0546,0.6681,0.0006,1.0,1
3652.4184,97.8384,1.784,1.7597,1.7411,2.5153,0.336,0.1452,0.0572,0.6812,0.0006,1.0,1
3652.5708,102.5582,1.7915,1.7695,1.7238,2.5343,0.3417,0.138,0.05,0.6917,0.0003,1.0,1
3652.7232,100.9366,1.8941,1.867,1.8214,2.531,0.3356,0.138,0.0462,0.7152,0.0002,1.0,1
3652.8756,100.7738,1.8103,1.7713,1.7456,2.5019,0.3349,0.151,0.0581,0.7021,0.0005,1.0,1
3653.028,97.3982,2.2658,2.1875,2.1629,2.5597,0.3267,0.1227,0.0392,0.6862,0.0001,1.0,1
3653.1804,93.1378,2.0686,1.9787,1.9712,2.5307,0.3271,0.136,0.0505,0.6792,0.0004,1.0,1
3653.3328,89.3112,2.0346,1.9444,1.9186,2.5532,0.3175,0.1234,0.0464,0.6455,0.0004,1.0,1
3653.4852,90.6594,1.9158,1.8422,1.8077,2.5436,0.3237,0.1293,0.0514,0.6428,0.0007,1.0,1
3653.6376,94.3694,2.3045,2.2278,2.1899,2.5469,0.3337,0.1303,0.0499,0.6563,0.0005,1.0,1
3653.79,97.7028,2.3677,2.296,2.27,2.5377,0.3393,0.1359,0.0521,0.669,0.0005,1.0,1
3653.9424,100.5528,2.2071,2.1475,2.1468,2.5464,0.3455,0.1335,0.0468,0.6902,0.0003,1.0,1
3654.0948,101.1136,2.3415,2.2747,2.2699,2.5449,0.3389,0.1325,0.0456,0.6926,0.0002,1.0,1
3654.2472,100.4716,1.8979,1.8524,1.8539,2.5059,0.3377,0.1499,0.0659,0.6516,0.0016,1.0,1
3654.3996,96.7982,1.8081,1.7756,1.7726,2.5099,0.3312,0.1465,0.0644,0.6444,0.0016,1.0,1
3654.552,94.1668,1.835,1.8003,1.7862,2.5309,0.3323,0.1372,0.0492,0.6926,0.0003,1.0,1
3654.7044,93.5414,1.8079,1.7994,1.8453,2.5275,0.33,0.1382,0.0517,0.6818,0.0004,1.0,1
3654.8568,92.3956,1.7672,1.7682,1.8491,2.5319,0.3366,0.1379,0.0525,0.6753,0.0005,1.0,1
3655.0092,91.8346,1.7726,1.775,1.9114,2.535,0.3383,0.1368,0.0567,0.6458,0.0009,1.0,1
3655.1616,90.0788,1.7896,1.8013,1.9582,2.5484,0.3302,0.1287,0.0583,0.602,0.0017,1.0,1
3655.314,88.302,1.8137,1.8218,1.9411,2.5326,0.337,0.1376,0.0572,0.6464,0.001,1.0,1
3655.4664,89.8738,1.528,1.5465,1.6321,2.5213,0.3465,0.1451,0.0623,0.6509,0.0013,1.0,1
3655.6188,95.4534,1.427,1.4368,1.5065,2.5137,0.3601,0.152,0.0646,0.6678,0.0012,1.0,1
3655.7712,99.5413,1.6219,1.6245,1.7357,2.5456,0.3471,0.1343,0.0511,0.6673,0.0005,1.0,1
3655.9236,99.0456,1.6264,1.6428,1.7723,2.5422,0.3414,0.1343,0.0545,0.6478,0.0008,1.0,1
3656.076,93.7153,1.6944,1.7223,1.859,2.5329,0.3309,0.1359,0.0481,0.6934,0.0003,1.0,1
3656.2284,92.2583,1.7489,1.7866,1.8723,2.5061,0.3398,0.1503,0.063,0.6695,0.0011,1.0,1
3656.3808,93.3892,1.6937,1.7332,1.7873,2.5097,0.3439,0.1498,0.0649,0.6564,0.0014,1.0,1
3656.5332,97.4182,1.7054,1.7507,1.7347,2.5233,0.3441,0.1436,0.0554,0.6846,0.0005,1.0,1
3656.6856,100.3887,1.7118,1.7538,1.7319,2.5293,0.3357,0.1388,0.0495,0.6986,0.0003,1.0,1
3656.838,103.8778,1.7454,1.7782,1.7558,2.5398,0.3319,0.1331,0.0449,0.7004,0.0002,1.0,1
3656.9904,102.1528,1.7375,1.7569,1.7384,2.5503,0.342,0.1308,0.0458,0.6834,0.0003,1.0,1
3657.1428,100.7914,1.7375,1.7433,1.7237,2.551,0.343,0.1308,0.0465,0.6792,0.0003,1.0,1
3657.2952,95.8027,1.7936,1.7882,1.7838,2.5581,0.3461,0.1283,0.046,0.6707,0.0003,1.0,1
3657.4476,93.9526,1.8715,1.8487,1.8625,2.568,0.3399,0.1223,0.0395,0.6822,0.0002,1.0,1
3657.6,91.5002,1.8082,1.7738,1.804,2.5684,0.3493,0.1244,0.0401,0.6886,0.0002,1.0,1
3657.7524,92.0249,1.6587,1.6183,1.6701,2.561,0.3462,0.127,0.0462,0.663,0.0004,1.0,1
3657.9048,94.1913,1.6585,1.6119,1.6865,2.5542,0.3489,0.1308,0.0502,0.6565,0.0005,1.0,1
3658.0572,95.6879,1.6502,1.6055,1.6804,2.5394,0.3383,0.1348,0.0746,0.5463,0.0085,1.0,1
3658.2096,94.031,1.287,1.2507,1.3085,2.5133,0.3477,0.1491,0.0704,0.6227,0.0028,1.0,1
3658.362,92.9314,1.4463,1.4009,1.4418,2.5682,0.3363,0.1213,0.0458,0.6395,0.0004,1.0,1
3658.5144,91.1038,1.9748,1.9156,1.9685,2.5523,0.3363,0.1285,0.0456,0.674,0.0003,1.0,1
3658.6668,91.2801,1.9754,1.9182,1.9929,2.558,0.3307,0.1245,0.0428,0.672,0.0002,1.0,1
3658.8192,98.3749,1.8972,1.8539,1.9255,2.5424,0.3315,0.1318,0.0474,0.6787,0.0003,1.0,1
3658.9716,100.0047,1.7054,1.6567,1.6954,2.5257,0.3275,0.1384,0.0529,0.6753,0.0005,1.0,1
3659.124,100.9344,1.4665,1.4204,1.4518,2.5145,0.3399,0.1466,0.0737,0.5951,0.0046,1.0,1
3659.2764,96.178,1.4804,1.4424,1.473,2.5396,0.3326,0.1333,0.0823,0.5103,0.0187,1.0,1
3659.4288,92.9563,2.4962,2.4282,2.4735,2.5977,0.3158,0.1027,0.0435,0.5713,0.0008,1.0,1
3659.5812,96.5973,1.6637,1.6331,1.6898,2.5444,0.3128,0.1262,0.0428,0.6805,0.0002,1.0,1
3659.7336,100.8362,1.4682,1.4493,1.4902,2.5414,0.3256,0.1307,0.0479,0.6703,0.0004,1.0,1
3659.886,105.1377,1.3077,1.305,1.353,2.526,0.3388,0.141,0.0577,0.6592,0.0009,1.0,1
3660.0384,102.8296,1.2919,1.3015,1.3542,2.5201,0.3582,0.1486,0.073,0.607,0.0039,1.0,1
3660.1908,98.0423,1.3756,1.3819,1.4316,2.5369,0.3655,0.1428,0.061,0.6477,0.0012,1.0,1
3660.3432,99.1796,1.1344,1.1442,1.1928,2.5087,0.3679,0.1562,0.0796,0.6037,0.0056,1.0,1
3660.4956,101.9373,1.1085,1.1143,1.1629,2.469,0.3638,0.1732,0.0855,0.6426,0.0047,1.0,1
3660.648,98.7438,1.0963,1.1037,1.1505,2.4716,0.3734,0.1744,0.0894,0.6269,0.0067,1.0,1
3660.8004,96.1149,1.1012,1.1063,1.1491,2.4357,0.3733,0.1907,0.1086,0.5954,0.0205,1.0,1
3660.9528,93.2124,1.5487,1.5357,1.5623,2.5188,0.3746,0.1533,0.0839,0.5716,0.0099,1.0,1
3661.1052,91.8843,1.6215,1.6174,1.6501,2.5364,0.3569,0.1409,0.0821,0.5349,0.014,1.0,1
3661.2576,85.3618,1.5765,1.5719,1.6075,2.5865,0.3327,0.112,0.0523,0.5647,0.0017,1.0,1
3661.41,86.1398,1.4647,1.4569,1.4944,2.5385,0.3286,0.1328,0.0514,0.6591,0.0006,1.0,1
3661.5624,90.4699,1.3259,1.3188,1.3606,2.5203,0.3388,0.1436,0.0617,0.6474,0.0013,1.0,1
3661.7148,97.8943,1.3592,1.3492,1.4096,2.5176,0.3583,0.1498,0.0638,0.6624,0.0012,1.0,1
3661.8672,101.2847,1.4476,1.4424,1.5262,2.5116,0.353,0.1512,0.066,0.656,0.0015,1.0,1
3662.0196,100.0868,1.4867,1.4816,1.5603,2.5137,0.3497,0.1494,0.064,0.6599,0.0013,1.0,1
3662.172,101.3505,1.3863,1.3792,1.4432,2.4959,0.3358,0.154,0.0684,0.6549,0.0017,1.0,1
3662.3244,100.2073,1.1818,1.173,1.2267,2.4788,0.3501,0.1653,0.0747,0.6683,0.0021,1.0,1
3662.4768,101.3074,1.1907,1.1847,1.2399,2.4746,0.3593,0.1695,0.0981,0.566,0.0194,1.0,1
3662.6292,100.0681,1.4784,1.4663,1.5346,2.5035,0.3549,0.1553,0.0737,0.6309,0.0031,1.0,1
3662.7816,94.9615,1.3497,1.3259,1.4166,2.4789,0.341,0.163,0.0821,0.6187,0.0053,1.0,1
3662.934,96.4641,1.2637,1.2223,1.3003,2.4747,0.3465,0.1663,0.0797,0.645,0.0035,1.0,1
3663.0864,96.7926,1.3229,1.2738,1.3467,2.5223,0.3499,0.1455,0.0606,0.6622,0.001,1.0,1
3663.2388,100.5504,1.4061,1.3565,1.4228,2.5384,0.3425,0.1364,0.0526,0.6683,0.0005,1.0,1
3663.3912,98.8845,1.3872,1.3336,1.3979,2.5243,0.3367,0.1413,0.0593,0.651,0.001,1.0,1
3663.5436,99.3491,1.4581,1.4041,1.4761,2.5203,0.3489,0.1462,0.0574,0.6841,0.0006,1.0,1
3663.696,97.0603,1.3214,1.263,1.3229,2.5227,0.3688,0.1501,0.0612,0.6792,0.0009,1.0,1
3663.8484,96.7756,1.2131,1.1628,1.2178,2.5474,0.3725,0.1398,0.0573,0.6555,0.0009,1.0,1
3664.0008,95.2377,1.3855,1.3236,1.3754,2.5393,0.3723,0.1434,0.0634,0.6367,0.0016,1.0,1
3664.1532,96.1257,1.4022,1.3407,1.3944,2.4917,0.3631,0.1627,0.077,0.6446,0.0031,1.0,1
3664.3056,95.9857,1.0965,1.0503,1.0865,2.4616,0.359,0.1754,0.0907,0.6244,0.0073,1.0,1
3664.458,94.7382,1.3636,1.3037,1.334,2.4782,0.355,0.1669,0.0811,0.6396,0.004,1.0,1
3664.6104,92.7596,1.2035,1.1429,1.1825,2.472,0.361,0.1712,0.0797,0.6656,0.0028,1.0,1
3664.7628,91.9333,1.3673,1.2881,1.3333,2.5151,0.362,0.1518,0.0661,0.6586,0.0015,1.0,1
3664.9152,95.4282,1.3526,1.2558,1.2858,2.4829,0.3625,0.1666,0.0735,0.681,0.0017,1.0,1
3665.0676,97.913,1.0874,0.9992,1.0362,2.4654,0.369,0.1762,0.0813,0.6779,0.0026,1.0,1
3665.22,99.1811,1.0675,0.969,0.9947,2.4774,0.3737,0.1719,0.0749,0.6961,0.0015,1.0,1
3665.3724,97.5958,1.1028,0.9904,1.0016,2.4892,0.3719,0.166,0.0668,0.7182,0.0008,1.0,1
3670.7064,71.257,1.1142,0.9744,0.8351,2.3978,0.2927,0.1995,0.1687,0.4407,0.6622,1.0,0
3670.8588,73.6669,1.2709,1.1192,0.9588,2.4195,0.3037,0.1807,0.1206,0.5122,0.0798,1.0,1
3671.0112,79.6287,1.3116,1.1573,0.9897,2.5084,0.3165,0.1627,0.1371,0.4498,0.2684,1.0,0
3671.1636,81.1059,1.3602,1.2204,1.0849,2.5071,0.3259,0.1664,0.1404,0.447,0.3032,1.0,0
3671.316,78.3695,1.5327,1.3974,1.2983,2.5018,0.3221,0.1479,0.0775,0.5816,0.0065,1.0,1
3671.4684,80.4327,1.3929,1.2983,1.2574,2.4648,0.3362,0.1683,0.0746,0.6818,0.0018,1.0,1
3671.6208,88.3284,1.0366,0.9813,0.9786,2.5026,0.3686,0.1591,0.0656,0.6941,0.0009,1.0,1
3671.7732,92.6512,0.8872,0.851,0.8705,2.4759,0.4143,0.1827,0.0848,0.6866,0.0028,1.0,1
3672.2304,92.1605,0.8754,0.8662,0.9126,2.4542,0.408,0.191,0.1046,0.6158,0.014,1.0,1
3672.3828,90.6079,1.0971,1.0954,1.1351,2.4702,0.3789,0.1764,0.1051,0.5596,0.0272,1.0,1
3672.5352,88.0945,1.2905,1.3004,1.3211,2.4698,0.3413,0.1672,0.1084,0.5165,0.0503,1.0,1
3672.6876,83.5611,1.4796,1.4987,1.4628,2.4791,0.309,0.172,0.1253,0.4764,0.1398,1.0,1
3672.84,80.5859,1.6859,1.7124,1.6444,2.5448,0.2833,0.137,0.1162,0.4326,0.173,1.0,1
3672.9924,83.6376,2.5995,2.6323,2.5008,2.5623,0.2575,0.1042,0.042,0.5854,0.0006,1.0,2
3673.1448,89.1434,2.6828,2.708,2.6753,2.5225,0.2724,0.1261,0.0469,0.6546,0.0004,1.0,1
3673.2972,95.9097,1.5887,1.5998,1.6364,2.5167,0.2987,0.1353,0.0513,0.6709,0.0005,1.0,1
3673.4496,93.2786,1.5992,1.6114,1.6766,2.5311,0.3287,0.1362,0.052,0.6708,0.0005,1.0,1
3673.602,92.3133,1.6017,1.6176,1.7276,2.5345,0.3248,0.1337,0.0532,0.6522,0.0007,1.0,1
3673.7544,92.8557,1.588,1.6098,1.7409,2.5396,0.3207,0.1303,0.0502,0.6545,0.0005,1.0,1
3673.9068,94.4318,1.7378,1.7687,1.8835,2.5403,0.3083,0.1269,0.0478,0.6536,0.0004,1.0,1
3674.0592,97.2988,1.8151,1.8538,1.9634,2.5376,0.3074,0.1279,0.0495,0.6481,0.0005,1.0,1
3674.2116,96.7918,1.6979,1.7415,1.8278,2.5362,0.3152,0.1305,0.0546,0.63,0.001,1.0,1
3674.364,94.3622,1.641,1.6911,1.7672,2.541,0.3314,0.1324,0.0541,0.641,0.0008,1.0,1
3674.5164,93.5948,1.663,1.7192,1.7948,2.5338,0.3389,0.1376,0.0509,0.6838,0.0004,1.0,1
3674.6688,96.1747,1.6519,1.7053,1.773,2.5192,0.3366,0.1436,0.0591,0.6626,0.0009,1.0,1
3674.8212,99.6987,1.679,1.7336,1.8071,2.526,0.3315,0.1392,0.0555,0.6639,0.0007,1.0,1
3674.9736,100.641,1.7117,1.7668,1.8306,2.5301,0.3331,0.1378,0.0587,0.6386,0.0012,1.0,1
3675.126,98.4869,1.6142,1.6618,1.7279,2.5269,0.3321,0.139,0.0657,0.6058,0.0026,1.0,1
3675.2784,96.3362,1.5722,1.6192,1.6964,2.5422,0.3306,0.1316,0.0666,0.5715,0.0041,1.0,1
3675.4308,94.3313,1.6681,1.7114,1.8087,2.516,0.3207,0.1411,0.0827,0.533,0.0147,1.0,1
3675.5832,92.0399,1.2838,1.3158,1.3903,2.5083,0.3198,0.1444,0.0923,0.5065,0.0305,1.0,1
3675.7356,88.3459,1.2967,1.329,1.4018,2.532,0.3071,0.1304,0.0592,0.6041,0.0018,1.0,1
3675.888,87.1263,1.9917,2.035,2.1156,2.5779,0.3024,0.1084,0.03,0.6757,0.0001,1.0,1
3676.0404,87.1498,1.8371,1.8703,1.9477,2.5432,0.3023,0.1241,0.0381,0.7006,0.0001,1.0,1
3676.1928,97.5729,1.7649,1.7917,1.8405,2.5405,0.3114,0.1276,0.046,0.6671,0.0003,1.0,1
3676.3452,104.5754,1.9883,2.0096,2.0482,2.5465,0.3091,0.1243,0.0388,0.6966,0.0001,1.0,1
3676.4976,109.0694,1.8828,1.8949,1.9484,2.536,0.3111,0.1296,0.0442,0.6879,0.0002,1.0,1
3676.65,104.2527,1.785,1.7946,1.8495,2.5301,0.319,0.1343,0.053,0.656,0.0006,1.0,1
3676.8024,100.5207,1.7888,1.7883,1.8411,2.5262,0.3296,0.1387,0.0578,0.6477,0.001,1.0,1
3676.9548,98.7176,1.7918,1.7888,1.8467,2.5116,0.3261,0.1444,0.0629,0.6443,0.0014,1.0,1
3677.1072,100.7985,1.5782,1.5766,1.6327,2.5047,0.3294,0.1484,0.0614,0.6704,0.001,1.0,1
3677.2596,99.1601,1.7502,1.752,1.7908,2.5065,0.3246,0.1464,0.0597,0.6717,0.0008,1.0,1
3677.412,99.8278,1.7549,1.7571,1.7976,2.5126,0.3242,0.1435,0.0599,0.6571,0.001,1.0,1
3677.5644,98.4921,1.6992,1.7085,1.7329,2.5094,0.3251,0.1452,0.0614,0.656,0.0011,1.0,1
3677.7168,97.0604,1.6689,1.6829,1.694,2.5054,0.3262,0.1473,0.0629,0.6571,0.0012,1.0,1
3677.8692,94.725,1.6683,1.68,1.7019,2.5098,0.3288,0.1459,0.0632,0.6489,0.0014,1.0,1
3678.0216,94.3447,1.6589,1.6622,1.6911,2.4997,0.3262,0.1499,0.0606,0.6817,0.0008,1.0,1
3678.174,97.4324,1.6673,1.6629,1.7092,2.5057,0.3213,0.1459,0.0573,0.6834,0.0006,1.0,1
3678.3264,100.0694,1.7295,1.7168,1.787,2.5188,0.3231,0.1404,0.0624,0.6298,0.0016,1.0,1
3678.4788,96.6564,1.7994,1.7824,1.8652,2.521,0.3207,0.1388,0.0623,0.6231,0.0018,1.0,1
3678.6312,92.6906,1.6561,1.6312,1.6845,2.522,0.324,0.1392,0.0784,0.5448,0.0105,1.0,1
3678.7836,85.0175,1.4847,1.4592,1.5024,2.5406,0.3098,0.1475,0.1298,0.3423,0.7491,0.9251,0
3678.936,84.4684,3.1842,3.0923,3.0909,2.6165,0.2742,0.0838,0.0341,0.5426,0.0004,1.0,2
3679.0884,87.1332,3.5452,3.4125,3.5199,2.5998,0.2665,0.0895,0.0243,0.6198,0.0,1.0,2
3679.2408,94.1828,1.6633,1.6071,1.7004,2.5482,0.2883,0.1183,0.0365,0.6825,0.0001,1.0,1
3679.3932,98.2217,1.7579,1.6948,1.808,2.5456,0.3215,0.1278,0.0417,0.6954,0.0002,1.0,1
3679.5456,99.7171,1.6064,1.5537,1.6902,2.5261,0.3334,0.1397,0.0536,0.6775,0.0005,1.0,1
3679.698,100.9243,1.7367,1.6812,1.7934,2.5382,0.342,0.1363,0.0503,0.6816,0.0004,1.0,1
3679.8504,98.0202,1.7837,1.7174,1.7687,2.5272,0.3451,0.1421,0.061,0.6444,0.0013,1.0,1
3680.0028,95.0837,1.7126,1.6674,1.7209,2.5359,0.3472,0.1387,0.0518,0.6838,0.0004,1.0,1
3680.1552,96.2402,1.7414,1.7043,1.75,2.5482,0.336,0.1303,0.0514,0.6471,0.0006,1.0,1
3680.3076,101.5818,1.7578,1.7416,1.7731,2.5512,0.3367,0.1291,0.0588,0.6008,0.0018,1.0,1
3680.46,105.3673,1.5236,1.5121,1.5212,2.5424,0.3337,0.1323,0.0526,0.6499,0.0007,1.0,1
3680.6124,100.3232,1.7795,1.7724,1.7749,2.5515,0.3297,0.1272,0.045,0.6717,0.0003,1.0,1
3680.7648,98.4782,1.7611,1.7618,1.7618,2.5347,0.3391,0.1372,0.0688,0.5821,0.0041,1.0,1
3680.9172,95.5593,1.5616,1.5836,1.5607,2.524,0.3443,0.1434,0.0903,0.5111,0.0265,1.0,1
3681.0696,96.6112,1.3517,1.3876,1.3458,2.5154,0.3484,0.1483,0.0673,0.6363,0.002,1.0,1
3681.222,93.875,2.0746,2.1436,2.0222,2.5578,0.3278,0.1239,0.0559,0.5941,0.0016,1.0,1
3681.3744,95.3981,1.6619,1.7589,1.6995,2.5103,0.3326,0.1467,0.0653,0.6404,0.0017,1.0,1
3681.5268,95.5205,1.27,1.3489,1.3367,2.5005,0.3483,0.1551,0.0766,0.6146,0.0043,1.0,1
3681.6792,96.3405,1.28,1.3649,1.3957,2.4876,0.366,0.1653,0.0846,0.6151,0.0062,1.0,1
3681.8316,94.2743,1.2357,1.3199,1.3819,2.4822,0.3764,0.1704,0.0922,0.5967,0.0107,1.0,1
3681.984,94.0817,1.0727,1.1441,1.1983,2.475,0.3758,0.1735,0.0966,0.5876,0.0143,1.0,1
3682.1364,95.9388,1.0661,1.1346,1.1725,2.4927,0.3783,0.1661,0.0821,0.631,0.0046,1.0,1
3682.2888,98.0685,1.4857,1.5687,1.5956,2.5372,0.3575,0.1407,0.0609,0.6391,0.0013,1.0,1
3682.4412,101.1397,1.4327,1.5291,1.5403,2.5212,0.3545,0.1472,0.0731,0.6008,0.0042,1.0,1
3682.5936,102.2658,1.8855,2.0801,2.2961,2.5513,0.3453,0.1312,0.0664,0.5707,0.0041,1.0,1
3682.746,102.0071,1.7657,1.9538,2.2366,2.5329,0.3381,0.1378,0.0614,0.6234,0.0017,1.0,1
3682.8984,103.5043,1.5727,1.7302,1.9834,2.5188,0.3451,0.1459,0.075,0.5862,0.0055,1.0,1
3683.0508,97.71,1.614,1.7727,1.9638,2.5205,0.3414,0.1442,0.0796,0.5576,0.0096,1.0,1
3683.2032,93.4385,1.8911,2.0751,2.363,2.528,0.3377,0.1399,0.0686,0.5941,0.0035,1.0,1
3683.3556,88.5415,2.0195,2.2255,2.6142,2.5531,0.3241,0.1251,0.0616,0.57,0.0031,1.0,1
3683.508,88.8419,1.6853,1.8452,2.1458,2.5488,0.3292,0.1283,0.0646,0.568,0.0038,1.0,1
3683.6604,89.4,1.8596,1.9912,2.2637,2.5768,0.3296,0.1157,0.0541,0.5702,0.0019,1.0,1
3683.8128,89.9227,1.9965,2.0951,2.355,2.5759,0.3394,0.1185,0.0501,0.6026,0.001,1.0,1
3683.9652,89.5453,1.7177,1.7839,2.0083,2.5507,0.3347,0.1288,0.0617,0.5844,0.0026,1.0,1
3684.1176,91.5108,1.4616,1.5057,1.6693,2.5351,0.3531,0.1405,0.086,0.5181,0.0203,1.0,1
3684.27,93.6817,1.5824,1.6232,1.7835,2.5275,0.352,0.1437,0.0917,0.507,0.0295,1.0,1
3684.4224,94.5297,1.4518,1.4898,1.6122,2.4985,0.3548,0.1575,0.0986,0.5231,0.0325,1.0,1
3684.5748,88.7467,1.491,1.5194,1.6021,2.4854,0.3454,0.1611,0.0913,0.5663,0.0147,1.0,1
